Name,Certificate,Runtime,Genre,Rating,Metascore,Votes
28.Conquest of the Planet of the Apes(1972),,88 min,"Action, Sci-Fi",6.1,49,"27,691"
29.Jodhaa Akbar(2008),,213 min,"Action, Drama, History",7.6,69,"26,452"
30.Bangkok Dangerous(2008),R,99 min,"Action, Crime, Thriller",5.4,24,"52,557"
31.Gunday(2014),,152 min,"Action, Drama, Romance",2.2,No,"56,244"
32.Dnevnoy dozor(2006),R,132 min,"Action, Fantasy, Horror",6.5,59,"32,027"
33.Paan Singh Tomar(2012),,135 min,"Action, Biography, Crime",8.2,No,"29,034"
34.Yip Man chin chyun(2010),,100 min,"Action, Biography, Drama",7.1,No,"29,242"
35.Taxi 3(2003),,84 min,"Action, Comedy, Crime",5.8,No,"36,999"
36.Mic Macs à Tire-Larigot(2009),R,105 min,"Action, Comedy, Crime",7.2,62,"27,320"
37.Happy New Year(I) (2014),,180 min,"Action, Comedy, Music",5.1,No,"31,257"
38.Chennai Express(2013),,141 min,"Action, Comedy",6.0,45,"44,327"
39.L'ennemi public n°1(2008),R,133 min,"Action, Biography, Crime",7.5,72,"26,469"
40.Ra.One(2011),,156 min,"Action, Adventure, Sci-Fi",4.8,60,"35,351"
41.The Art of War(2000),R,117 min,"Action, Adventure, Crime",5.7,30,"27,278"
42.Fan(I) (2016),,138 min,"Action, Drama, Thriller",7.1,No,"38,657"
43.Waar(2013),,130 min,"Action, Crime, Thriller",8.1,No,"28,888"
44.Fetih 1453(2012),,162 min,"Action, Drama, History",7.1,No,"54,490"
45.Ong Bak 2(2008),R,98 min,Action,6.2,47,"27,524"
46.Sholay(1975),,198 min,"Action, Adventure, Comedy",8.2,No,"45,822"
47.1 - Nenokkadine(2014),,170 min,"Action, Mystery, Thriller",8.3,No,"40,847"
48.Nefes: Vatan Sagolsun(2009),,128 min,"Action, Drama, Thriller",8.1,No,"29,325"
49.Ek Tha Tiger(2012),,132 min,"Action, Romance, Thriller",5.5,No,"25,997"
50.Redirected(2014),,99 min,"Action, Comedy, Crime",6.7,No,"32,564"
